-102.5243,56.6307,1.0000,1.9409,0.0001
-102.4243,56.6339,1.0000,1.9412,0.0001
-102.3244,56.6372,1.0000,1.9415,0.0000
-102.2244,56.6404,1.0000,1.9417,0.0000
-102.1245,56.6437,1.0000,1.9419,0.0000
-102.0245,56.6469,1.0000,1.9421,0.0000
-101.9246,56.6502,1.0000,1.9423,0.0000
-101.8246,56.6534,1.0000,1.9425,0.0000
-101.7247,56.6567,1.0000,1.9426,0.0000
-101.6247,56.6599,1.0000,1.9428,0.0000
-101.5248,56.6632,1.0000,1.9429,0.0000
-101.4249,56.6665,1.0000,1.9430,0.0000
-101.3249,56.6697,1.0000,1.9431,0.0000
-101.2250,56.6730,1.0000,1.9432,0.0000
-101.1250,56.6762,1.0000,1.9433,0.0000
-101.0251,56.6795,1.0000,1.9434,0.0000
-100.9251,56.6827,1.0000,1.9435,0.0000
-100.8252,56.6860,1.0000,1.9436,0.0000
-100.7252,56.6892,1.0000,1.9437,0.0000
-100.6253,56.6925,1.0000,1.9437,0.0000
-100.5253,56.6957,1.0000,1.9438,0.0000
-100.4254,56.6990,1.0000,1.9438,0.0000
-100.3254,56.7022,1.0000,1.9439,0.0000
-100.2255,56.7055,1.0000,1.9439,0.0000
-100.1255,56.7087,1.0000,1.9440,0.0000
-100.0256,56.7120,1.0000,1.9440,0.0000
-99.9256,56.7153,1.0000,1.9440,0.0000
-99.8257,56.7185,1.0000,1.9441,0.0000
-99.7258,56.7218,1.0000,1.9441,0.0000
-99.6258,56.7250,1.0000,1.9441,0.0000
-99.5259,56.7283,1.0000,1.9442,0.0000
-99.4259,56.7315,1.0000,1.9442,0.0000
-99.3260,56.7348,1.0000,1.9442,0.0000
-99.2260,56.7380,1.0000,1.9442,0.0000
-99.1261,56.7413,1.0000,1.9442,0.0000
-99.0261,56.7445,1.0000,1.9443,0.0000
-98.9262,56.7478,1.0000,1.9443,0.0000
-98.8262,56.7510,1.0000,1.9443,0.0000
-98.7263,56.7543,1.0000,1.9443,0.0000
-98.6263,56.7575,1.0000,1.9443,0.0000
-98.5264,56.7608,1.0000,1.9443,0.0000
-98.4264,56.7641,1.0000,1.9443,0.0000
-98.3265,56.7673,1.0000,1.9443,0.0000
-98.2265,56.7706,1.0000,1.9443,0.0000
-98.1266,56.7738,1.0000,1.9444,0.0000
-98.0266,56.7771,1.0000,1.9444,0.0000
-97.9267,56.7803,1.0000,1.9444,0.0000
-97.8268,56.7836,1.0000,1.9444,0.0000
-97.7268,56.7868,1.0000,1.9444,0.0000
-97.6269,56.7901,1.0000,1.9444,0.0000
-97.5269,56.7933,1.0000,1.9444,0.0000
-97.4270,56.7966,1.0000,1.9444,0.0000
-97.3270,56.7998,1.0000,1.9444,0.0000
-97.2271,56.8031,1.0000,1.9444,0.0000
-97.1271,56.8063,1.0000,1.9444,0.0000
-97.0272,56.8096,1.0000,1.9444,0.0000
-96.9272,56.8129,1.0000,1.9444,0.0000
-96.8273,56.8161,1.0000,1.9444,0.0000
-96.7273,56.8194,1.0000,1.9444,0.0000
-96.6274,56.8226,1.0000,1.9444,0.0000
-96.5274,56.8259,1.0000,1.9444,0.0000
-96.4275,56.8291,1.0000,1.9444,0.0000
-96.3276,56.8324,1.0000,1.9444,0.0000
-96.2276,56.8356,1.0000,1.9444,0.0000
-96.1277,56.8389,1.0000,1.9444,0.0000
-96.0277,56.8421,1.0000,1.9444,0.0000
-95.9278,56.8454,1.0000,1.9444,0.0000
-95.8278,56.8486,1.0000,1.9444,0.0000
-95.7279,56.8519,1.0000,1.9444,0.0000
-95.6279,56.8551,1.0000,1.9444,0.0000
-95.5280,56.8584,1.0000,1.9444,0.0000
-95.4280,56.8616,1.0000,1.9444,0.0000
-95.3281,56.8649,1.0000,1.9444,0.0000
-95.2281,56.8682,1.0000,1.9444,0.0000
-95.1282,56.8714,1.0000,1.9444,0.0000
-95.0282,56.8747,1.0000,1.9444,0.0000
-94.9283,56.8779,1.0000,1.9444,0.0000
-94.8283,56.8812,1.0000,1.9444,0.0000
-94.7284,56.8844,1.0000,1.9444,0.0000
-94.6284,56.8877,1.0000,1.9444,0.0000
-94.5285,56.8909,1.0000,1.9444,0.0000
-94.4286,56.8942,1.0000,1.9444,0.0000
-94.3286,56.8974,1.0000,1.9444,0.0000
-94.2287,56.9007,1.0000,1.9444,0.0000
-94.1287,56.9039,1.0000,1.9444,0.0000
-94.0288,56.9072,1.0000,1.9444,0.0000
-93.9288,56.9104,1.0000,1.9444,0.0000
-93.8289,56.9137,1.0000,1.9444,0.0000
-93.7289,56.9170,1.0000,1.9444,0.0000
-93.6290,56.9202,1.0000,1.9444,0.0000
-93.5290,56.9235,1.0000,1.9444,0.0000
-93.4291,56.9267,1.0000,1.9444,0.0000
-93.3291,56.9300,1.0000,1.9444,0.0000
-93.2292,56.9332,1.0000,1.9444,0.0000
-93.1292,56.9365,1.0000,1.9444,0.0000
-93.0293,56.9397,1.0000,1.9444,0.0000
-92.9294,56.9430,1.0000,1.9444,0.0000
-92.8294,56.9462,1.0000,1.9444,0.0000
-92.7295,56.9495,1.0000,1.9444,0.0000
-92.6295,56.9527,1.0000,1.9444,0.0000
-92.5296,56.9560,1.0000,1.9444,0.0000
-92.4296,56.9592,1.0000,1.9444,0.0000
-92.3297,56.9625,1.0000,1.9444,0.0000
-92.2297,56.9658,1.0000,1.9444,0.0000
-92.1298,56.9690,1.0000,1.9444,0.0000
-92.0298,56.9723,1.0000,1.9444,0.0000
-91.9299,56.9755,1.0000,1.9444,0.0000
-91.8299,56.9788,1.0000,1.9444,0.0000
-91.7300,56.9820,1.0000,1.9444,0.0000
-91.6300,56.9853,1.0000,1.9444,0.0000
-91.5301,56.9885,1.0000,1.9444,0.0000
-91.4301,56.9918,1.0000,1.9444,0.0000
-91.3302,56.9950,1.0000,1.9444,0.0000
-91.2302,56.9983,1.0000,1.9444,0.0000
-91.1303,57.0015,1.0000,1.9444,0.0000
-91.0304,57.0048,1.0000,1.9444,0.0000
-90.9304,57.0080,1.0000,1.9444,0.0000
-90.8305,57.0113,1.0000,1.9444,0.0000
-90.7305,57.0146,1.0000,1.9444,0.0000
-90.6306,57.0178,1.0000,1.9444,0.0000
-90.5306,57.0211,1.0000,1.9444,0.0000
-90.4307,57.0243,1.0000,1.9444,0.0000
-90.3307,57.0276,1.0000,1.9444,0.0000
-90.2308,57.0308,1.0000,1.9444,0.0000
-90.1308,57.0341,1.0000,1.9444,0.0000
-90.0309,57.0373,1.0000,1.9444,0.0000
-89.9309,57.0406,1.0000,1.9444,0.0000
-89.8310,57.0438,1.0000,1.9444,0.0000
-89.7310,57.0471,1.0000,1.9444,0.0000
-89.6311,57.0503,1.0000,1.9444,0.0000
-89.5312,57.0536,1.0000,1.9444,0.0000
-89.4312,57.0568,1.0000,1.9444,0.0000
-89.3313,57.0601,1.0000,1.9444,0.0000
-89.2313,57.0634,1.0000,1.9444,0.0000
-89.1314,57.0666,1.0000,1.9444,0.0000
